stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,tpis_name
16800,16800,Winnetka / Saticoy,,34.208527,-118.57115,,,,
16801,16801,Winnetka / Strathern,,34.215736,-118.57119,,,,
16803,16803,Winnetka / Vanowen,,34.193535,-118.57112,,,,
16804,16804,Ventura / Winnetka,,34.170971,-118.5713,,,,
16805,16805,Winnetka / Victory,,34.185448,-118.57108,,,,
16806,16806,Woodlake / Cohasset,,34.206108,-118.63226,,,,
16809,16809,Woodley / Arminta,,34.213753,-118.48352,,,,
16810,16810,Woodley / Chase,,34.224628,-118.48504,,,,
16811,16811,Woodley / Chatsworth,,34.26495,-118.48466,,,,
16812,16812,Woodley / Devonshire,,34.25769,-118.48473,,,,
16813,16813,Woodley / Hart,,34.197411,-118.48353,,,,
16814,16814,Woodley / Index,,34.275692,-118.48457,,,,
16815,16815,Woodley / Kittridge,,34.190563,-118.48352,,,,
16816,16816,Woodley / Lassen,,34.249962,-118.48479,,,,
16817,16817,Woodley / Mayall,,34.253651,-118.48479,,,,
16818,16818,Woodley / Nordhoff,,34.235504,-118.48494,,,,
16819,16819,Woodley / Parthenia,,34.228668,-118.48501,,,,
16820,16820,Woodley / Plummer,,34.242706,-118.48489,,,,
16821,16821,Woodley / Rayen,,34.23188,-118.48498,,,,
16823,16823,Woodley / Roscoe,,34.221622,-118.48355,,,,
16824,16824,Woodley / San Fernando Mission,,34.27179,-118.4846,,,,
16825,16825,Woodley / San Jose,,34.261295,-118.4847,,,,
16826,16826,Woodley / Saticoy,,34.208721,-118.48352,,,,
16830,16830,Woodley / Strathern,,34.215977,-118.48352,,,,
16831,16831,Woodley / Superior,,34.246487,-118.48485,,,,
16832,16832,Woodley / Tulsa,,34.268219,-118.48463,,,,
16833,16833,Woodley / Tupper,,34.239563,-118.48491,,,,
16834,16834,Woodley / Valerio,,34.205086,-118.48351,,,,
16835,16835,Woodley / Vanowen,,34.194191,-118.48352,,,,
16836,16836,Woodley / Victory,,34.186928,-118.48352,,,,
16837,16837,Woodman / Addison,,34.161549,-118.43104,,,,
16838,16838,Woodman / Burbank,,34.172424,-118.43104,,,,
16839,16839,Woodman / Cantara,,34.219593,-118.43171,,,,
16840,16840,Woodman / Chandler,,34.168262,-118.43103,,,,
16841,16841,Woodman / Erwin,,34.183342,-118.43105,,,,
16842,16842,Woodman / Hart,,34.197441,-118.43109,,,,
16843,16843,Woodman / Magnolia,,34.164768,-118.43104,,,,
16844,16844,Woodman / Kittridge,,34.190632,-118.43105,,,,
16845,16845,Magnolia / Woodman,,34.16478,-118.43143,,,,
16846,16846,Woodman / Riverside,,34.157887,-118.43108,,,,
16847,16847,Woodman / Oxnard,,34.179928,-118.43104,,,,
16848,16848,Woodman / Roscoe,,34.221943,-118.4326,,,,
16851,16851,Woodman / Saticoy,,34.209721,-118.43076,,,,
16852,16852,Woodman / Sherman Way,,34.201488,-118.43111,,,,
16853,16853,Woodman / Stagg,,34.212563,-118.43077,,,,
16854,16854,Woodman / Strathern,,34.215538,-118.43075,,,,
16855,16855,Woodman / Valerio,,34.205116,-118.43111,,,,
16856,16856,Woodman / Valleyheart,,34.154987,-118.43108,,,,
16857,16857,Woodman / Vanowen,,34.193741,-118.43105,,,,
16858,16858,Woodman / Ventura,,34.148308,-118.43106,,,,
16859,16859,Woodman / Branford,,34.226204,-118.43302,,,,
16860,16860,Woodman / Victory,,34.186478,-118.43105,,,,
16861,16861,Woodman / Willard,,34.218075,-118.43082,,,,
16862,16862,Woodman / Woodman,,34.207027,-118.43108,,,,
16866,16866,York / Aldama,,34.118027,-118.18967,,,,
16867,16867,York / Armadale,,34.122379,-118.21225,,,,
16868,16868,York / Branch,,34.117329,-118.18624,,,,
16869,16869,York / Avenue 45,,34.123581,-118.21853,,,,
16870,16870,York / Avenue 46,,34.123131,-118.21618,,,,
16871,16871,York / Avenue 49,,34.121792,-118.2092,,,,
16873,16873,York / Avenue 51,,34.120975,-118.20494,,,,
16874,16874,York / Avenue 52,,34.120564,-118.2028,,,,
16875,16875,York / Avenue 54,,34.119907,-118.19936,,,,
16876,16876,York / Avenue 56,,34.119354,-118.19686,,,,
16877,16877,York / Avenue 57,,34.118778,-118.19391,,,,
16878,16878,York / Avenue 64,,34.114632,-118.18166,,,,
16879,16879,York / Avenue 66,,34.113907,-118.17964,,,,
16880,16880,Figueroa / York,,34.11581,-118.18382,,,,
16882,16882,Yosemite / Floristan,,34.132965,-118.19916,,,,
16883,16883,Yosemite / Highland View,,34.134045,-118.20918,,,,
16885,16885,Yosemite / Avoca,,34.132843,-118.19578,,,,
16886,16886,Yosemite / La Roda,,34.133522,-118.20634,,,,
16887,16887,Yosemite / Townsend,,34.133064,-118.20194,,,,
16888,16888,Yosemite / Wiota,,34.133312,-118.19376,,,,
16889,16889,Yucca / Ivar,,34.103977,-118.32798,,,,
16890,16890,Yucca / Cahuenga,,34.10405,-118.32954,,,,
16897,16897,Chatsworth / Zelzah,,34.264771,-118.52309,,,,
16899,16899,Zelzah / Plummer,,34.242874,-118.52339,,,,
16900,16900,Zelzah / Prairie,,34.238701,-118.52335,,,,
16901,16901,Zelzah / San Jose,,34.261147,-118.52321,,,,
16902,16902,Zelzah / Superior,,34.24651,-118.52345,,,,
16903,16903,White Oak / Ventura,,34.162727,-118.51841,,,,
16904,16904,Zelzah / Ventura,,34.163971,-118.5221,,,,
16907,16907,Zonal / State,,34.061092,-118.20882,,,,
16913,16913,Roxford / Bradley,,34.31324,-118.46968,,,,
16916,16916,12301 San Fernando,,34.294109,-118.45236,,,,
16917,16917,6th / Bixel,,34.054043,-118.26177,,,,
16919,16919,Acacia / Walnut,,33.876198,-118.22495,,,,
16920,16920,Artesia / Acacia,,33.874409,-118.22443,,,,
16921,16921,Artesia / Long Beach,,33.874168,-118.20238,,,,
16922,16922,3rd / Willaman,,34.073467,-118.38073,,,,
16923,16923,Long Beach / 6th,,33.774654,-118.18921,,,,
16924,16924,Long Beach / 6th,,33.773865,-118.18955,,,,
16925,16925,Manchester / Harbor,,33.812767,-117.91515,,,,
16926,16926,Orangethorpe / Magnolia,,33.85902,-117.97695,,,,
16927,16927,Cesar E Chavez / Grand,,34.060902,-118.24398,,,,
16928,16928,Figueroa / Sunset,,34.062107,-118.24644,,,,
16931,16931,Santa Fe / 8th,,34.029724,-118.23009,,,,
16932,16932,Atlantic / Glendon,,34.074074,-118.13461,,,,
16933,16933,Atlantic / Elmwood,,33.927864,-118.18484,,,,
16934,16934,Slauson / Van Ness,,33.988983,-118.31786,,,,
16935,16935,Slauson / Alameda,,33.989075,-118.23808,,,,
16936,16936,Slauson / Telegraph,,33.975204,-118.12421,,,,
16937,16937,Slauson / Greenwood,,33.977371,-118.12998,,,,
16939,16939,Slauson / Eastern,,33.986027,-118.16251,,,,
16940,16940,Slauson / Van Ness,,33.989208,-118.31733,,,,
16941,16941,Slauson / 2nd,,33.989235,-118.31961,,,,
16943,16943,Jefferson / Slauson,,33.988586,-118.39808,,,,
16944,16944,Disneyland,,33.809994,-117.91546,,,,
16945,16945,Whittier / Downey,,34.024059,-118.17981,,,,
16946,16946,Whittier / Downey,,34.023804,-118.17981,,,,
16947,16947,Broadway / 7th,,34.045509,-118.25293,,,,
16949,16949,San Vicente / Melrose,,34.081791,-118.38351,,,,
16950,16950,Hill / Adams,,34.02602,-118.27055,,,,
16952,16952,Spring / 4th,,34.048496,-118.24873,,,,
16955,16955,Washington / Figueroa,,34.034634,-118.27225,,,,
16956,16956,Cesar E Chavez / Rowan,,34.04039,-118.18668,,,,
16961,16961,Fountain / Bates,,34.095894,-118.28145,,,,
16963,16963,Rosecrans / Sepulveda,,33.901752,-118.39568,,,,
16966,16966,Park / Douglas,,33.904419,-118.38344,,,,
16967,16967,Rosecrans / Long Beach,,33.903336,-118.20811,,,,
16968,16968,Rosecrans / Hawthorne,,33.901779,-118.35307,,,,
16969,16969,Rosecrans / Hawthorne,,33.902035,-118.35205,,,,
16970,16970,Rosecrans / Western,,33.901798,-118.30882,,,,
16971,16971,Rosecrans / Western,,33.902042,-118.30948,,,,
16972,16972,Rosecrans / Figueroa,,33.90176,-118.28307,,,,
16973,16973,Rosecrans / Figueroa,,33.90202,-118.28242,,,,
16974,16974,Rosecrans / Central,,33.902672,-118.25386,,,,
16975,16975,Rosecrans / Central,,33.902954,-118.25322,,,,
16976,16976,Rosecrans / Long Beach,,33.903584,-118.20878,,,,
16977,16977,Rosecrans / Lakewood,,33.903671,-118.14253,,,,
16978,16978,Rosecrans / Lakewood,,33.903923,-118.14264,,,,
16979,16979,Broadway / Imperial,,33.931297,-118.27814,,,,
16984,16984,Western / Palos Verdes,,33.779465,-118.30942,,,,
16985,16985,Western / Palos Verdes,,33.778183,-118.30955,,,,
16986,16986,Pacific Coast Highway / Normandie,,33.789955,-118.29784,,,,
16987,16987,L St / Harbor College,,33.78598,-118.28446,,,,
16989,16989,Mercury / Boundary,,34.08601,-118.19269,,,,
16991,16991,Wilmington / Del Amo,,33.847015,-118.2338,,,,
16992,16992,Del Amo / Wilmington,,33.846889,-118.23428,,,,
16993,16993,Wilmington / Compton,,33.895679,-118.2374,,,,
16994,16994,Wilmington / Compton,,33.895615,-118.23771,,,,
16995,16995,Wilshire / Normandie,,34.061882,-118.3002,,,,
16996,16996,Wilmington / Rosecrans,,33.903164,-118.23792,,,,
16997,16997,Wilmington / Rosecrans,,33.903042,-118.23821,,,,
17009,17009,Pacific Coast Highway / 9th,,33.861683,-118.39198,,,,
17010,17010,Pacific Coast Highway / 9th,,33.861897,-118.39235,,,,
17013,17013,Melrose / Fairfax,,34.083698,-118.36111,,,,
17015,17015,Santa Anita / Live Oak,,34.106281,-118.03062,,,,
17019,17019,Garfield / Imperial,,33.929665,-118.16839,,,,
17024,17024,Lakewood / Artesia,,33.875046,-118.1424,,,,
17025,17025,Lakewood / Artesia,,33.874954,-118.14272,,,,
17026,17026,Lakewood / Rosecrans,,33.904068,-118.14272,,,,
17027,17027,Lakewood / Rosecrans,,33.903511,-118.14301,,,,
17029,17029,Lakewood / Telegraph,,33.960831,-118.11035,,,,
17035,17035,Workman Mill / College,,34.020233,-118.03754,,,,
17036,17036,Workman Mill / College,,34.019314,-118.0386,,,,
17050,17050,Santa Fe / Artesia,,33.873909,-118.21464,,,,
17051,17051,San Vicente / Gracie Allen,,34.074894,-118.37843,,,,
17052,17052,National / Robertson,,34.03096,-118.39063,,,,
17054,17054,Huntington / Sunset,,34.130642,-118.0654,,,,
17057,17057,Saint George / Tracy,,34.107365,-118.27699,,,,
17059,17059,182nd / Figueroa,,33.870209,-118.28188,,,,
17072,17072,Main / Allenhurst,,33.905037,-118.27413,,,,
17081,17081,Albertoni / Broadway,,33.870895,-118.27889,,,,
17082,17082,182nd / Figueroa,,33.870411,-118.28214,,,,
17083,17083,Albertoni / Broadway,,33.870872,-118.27819,,,,
17104,17104,23rd / Flower,,34.030148,-118.27271,,,,
17105,17105,23rd / Figueroa,,34.030968,-118.27449,,,,
17106,17106,23rd / Estrella,,34.032104,-118.27675,,,,
17107,17107,23rd / Scarff,,34.033375,-118.27962,,,,
17108,17108,23rd / Union,,34.034939,-118.28314,,,,
17109,17109,Hoover / Pico,,34.047081,-118.28409,,,,
17110,17110,Hoover / 12th,,34.049732,-118.28403,,,,
17111,17111,Hoover / Olympic,,34.052216,-118.28407,,,,
17112,17112,Hoover / James M Wood,,34.055645,-118.2841,,,,
17113,17113,Hoover / 8th,,34.057476,-118.2841,,,,
17114,17114,Westlake / Macarthur Park Station,,34.056385,-118.27524,,,,
17116,17116,Rampart / 3rd,,34.065983,-118.27892,,,,
17117,17117,Rampart / Beverly,,34.069271,-118.27681,,,,
17118,17118,Coronado / Bellevue,,34.075203,-118.27151,,,,
17119,17119,Glendale / Fletcher,,34.103226,-118.25906,,,,
17121,17121,Fletcher / La Clede,,34.112141,-118.24905,,,,
17123,17123,Columbus / Hawthorne,,34.145271,-118.2608,,,,
17126,17126,Colorado / Columbus,,34.142654,-118.26072,,,,
17127,17127,Fletcher / La Clede,,34.11232,-118.24926,,,,
17128,17128,Coronado / Sunset,,34.079361,-118.26915,,,,
17129,17129,Coronado / Bellevue,,34.075207,-118.27169,,,,
17130,17130,Rampart / Temple,,34.072399,-118.27506,,,,
17131,17131,Rampart / Beverly,,34.069668,-118.27682,,,,
17132,17132,Rampart / 3rd,,34.066441,-118.2789,,,,
17133,17133,6th / Coronado,,34.062008,-118.28062,,,,
17135,17135,Hoover / 8th,,34.057953,-118.28432,,,,
17136,17136,Hoover / James M Wood,,34.056061,-118.28433,,,,
17137,17137,Hoover / Olympic,,34.052216,-118.28431,,,,
17138,17138,Hoover / 12th,,34.050076,-118.28428,,,,
17139,17139,Hoover / Pico,,34.047508,-118.28429,,,,
17140,17140,Hoover / Alvarado,,34.045471,-118.28432,,,,
17141,17141,23rd / Union,,34.03492,-118.28362,,,,
17142,17142,23rd / Oak,,34.033405,-118.28018,,,,
17143,17143,23rd / Estrella,,34.031971,-118.27695,,,,
17144,17144,23rd / Figueroa,,34.030792,-118.27459,,,,
17145,17145,23rd / Flower,,34.03017,-118.27326,,,,
17146,17146,Grand / 23rd,,34.029236,-118.27033,,,,
17150,17150,Grande Vista / Olympic,,34.020271,-118.21027,,,,
17151,17151,Grande Vista / Hunter,,34.021729,-118.20936,,,,
17152,17152,Lorena / 8th,,34.021702,-118.20457,,,,
17153,17153,Lorena / Beswick,,34.023952,-118.20319,,,,
17154,17154,Lorena / 7th,,34.025772,-118.20206,,,,
17155,17155,Lorena / Whittier,,34.027969,-118.20067,,,,
17156,17156,Lorena / 6th,,34.031025,-118.19872,,,,
17157,17157,Lorena / Eagle,,34.033417,-118.19719,,,,
17158,17158,4th / Fresno,,34.035751,-118.20052,,,,
17159,17159,4th / Mott,,34.038952,-118.20775,,,,
17160,17160,4th / Soto,,34.040615,-118.21145,,,,
17161,17161,Santa Fe / Myrrh,,33.892048,-118.21628,,,,
17162,17162,Alondra / Santa Fe,,33.888474,-118.21568,,,,
17163,17163,Alondra / Mayo,,33.888477,-118.21227,,,,
17164,17164,Alondra / Poinsettia,,33.888546,-118.20902,,,,
17165,17165,Alondra / Long Beach,,33.888557,-118.20673,,,,
17166,17166,Alondra / Bradfield,,33.888584,-118.20324,,,,
17167,17167,Alondra / Holly,,33.888599,-118.20126,,,,
17168,17168,Alondra / Harris,,33.888615,-118.19849,,,,
17169,17169,Alondra / White,,33.888641,-118.19431,,,,
17170,17170,Alondra / Atlantic,,33.888649,-118.19262,,,,
17171,17171,Alondra / Hunsaker,,33.888985,-118.18268,,,,
17172,17172,Alondra / Orange,,33.888992,-118.17713,,,,
17173,17173,Alondra / Texaco,,33.88903,-118.172,,,,
17174,17174,Alondra / Garfield,,33.889034,-118.169,,,,
17176,17176,Alondra / Paramount,,33.889072,-118.16027,,,,
17177,17177,Alondra / Georgia,,33.88908,-118.15623,,,,
17178,17178,Alondra / Downey,,33.889107,-118.15103,,,,
17179,17179,Alondra / Hayter,,33.889122,-118.14713,,,,
17180,17180,Alondra / Lakewood,,33.889153,-118.14234,,,,
17181,17181,Alondra / Virginia,,33.889156,-118.13799,,,,
17182,17182,Alondra / Bellflower,,33.889221,-118.12547,,,,
17184,17184,Alondra / Woodruff,,33.889248,-118.11703,,,,
17185,17185,Alondra / McNab,,33.888325,-118.11323,,,,
17186,17186,Alondra / Piuma,,33.887512,-118.10629,,,,
17187,17187,Alondra / Studebaker,,33.887421,-118.09954,,,,
17188,17188,Alondra / Elmcroft,,33.887444,-118.0952,,,,
17189,17189,Alondra / Gridley,,33.88747,-118.09084,,,,
17190,17190,Alondra / Maidstone,,33.887482,-118.08652,,,,
17191,17191,Alondra / Pioneer,,33.887505,-118.08209,,,,
17192,17192,Alondra / Library,,33.887535,-118.07863,,,,
17193,17193,Alondra / Norwalk,,33.887558,-118.07253,,,,
17194,17194,Alondra / Madris,,33.887558,-118.0696,,,,
17195,17195,Alondra / Bloomfield,,33.887646,-118.06372,,,,
17197,17197,Alondra / Shoemaker,,33.887699,-118.055,,,,
17198,17198,Alondra / Carmenita,,33.88776,-118.04674,,,,
17199,17199,Alondra / Commerce,,33.887798,-118.04314,,,,
17200,17200,Alondra / Marquardt,,33.887833,-118.03804,,,,
17203,17203,Alondra / Phoebe,,33.887951,-118.02171,,,,
17204,17204,Alondra / Trojan,,33.887981,-118.01569,,,,
17205,17205,Alondra / Stage,,33.888004,-118.0113,,,,
17206,17206,Alondra / Barbata,,33.888062,-118.00481,,,,
17211,17211,Alondra / Trojan,,33.888233,-118.01611,,,,
17212,17212,Alondra / Phoebe,,33.888203,-118.02138,,,,
17215,17215,Alondra / Firestone,,33.888088,-118.03812,,,,
17216,17216,Alondra / Commerce,,33.888058,-118.04266,,,,
17217,17217,Alondra / Carmenita,,33.88802,-118.04691,,,,
17218,17218,Alondra / Shoemaker,,33.887951,-118.05566,,,,
17220,17220,Alondra / Bloomfield,,33.887901,-118.06389,,,,
17221,17221,Alondra / Madris,,33.887817,-118.06927,,,,
17222,17222,Alondra / Norwalk,,33.887814,-118.07319,,,,
17223,17223,Alondra / Library,,33.887791,-118.07864,,,,
17224,17224,Alondra / Pioneer,,33.887756,-118.08275,,,,
17225,17225,Alondra / Maidstone,,33.887737,-118.08668,,,,
17226,17226,Alondra / Gridley,,33.887722,-118.0915,,,,
17227,17227,Alondra / Elmcroft,,33.887699,-118.09586,,,,
17228,17228,Alondra / Studebaker,,33.887676,-118.09967,,,,
17229,17229,Alondra / Piuma,,33.88776,-118.10611,,,,
17230,17230,Alondra / Carpintero,,33.888805,-118.11369,,,,
17231,17231,Alondra / Woodruff,,33.889503,-118.1172,,,,
17232,17232,Alondra / Eucalyptus,,33.889488,-118.12232,,,,
17234,17234,Alondra / Clark,,33.889439,-118.13431,,,,
17235,17235,Alondra / Virginia,,33.889412,-118.13815,,,,
17236,17236,Alondra / Lakewood,,33.889412,-118.14244,,,,
17237,17237,Alondra / Perilla,,33.889374,-118.14763,,,,
17238,17238,Alondra / Downey,,33.889362,-118.1517,,,,
17239,17239,Alondra / Georgia,,33.889336,-118.15623,,,,
17240,17240,Alondra / Paramount,,33.889332,-118.16041,,,,
17242,17242,Alondra / Garfield,,33.889294,-118.16854,,,,
17243,17243,Alondra / Texaco,,33.889286,-118.17167,,,,
17244,17244,Alondra / Orange,,33.889248,-118.1778,,,,
17245,17245,Alondra / Hunsaker,,33.88924,-118.18278,,,,
17246,17246,Alondra / Atlantic,,33.888901,-118.19321,,,,
17247,17247,Alondra / White,,33.888901,-118.1945,,,,
17248,17248,Alondra / Harris,,33.888866,-118.19801,,,,
17249,17249,Alondra / Holly,,33.888851,-118.20094,,,,
17250,17250,Alondra / Bradfield,,33.88884,-118.20291,,,,
17251,17251,Alondra / Ward,,33.888824,-118.20544,,,,
17252,17252,Alondra / Long Beach,,33.888821,-118.20738,,,,
17253,17253,Alondra / Poinsettia,,33.888794,-118.20921,,,,
17254,17254,Alondra / Mayo,,33.888737,-118.21198,,,,
17255,17255,Alondra / Santa Fe,,33.888737,-118.21581,,,,
17256,17256,Santa Fe / Myrrh,,33.892563,-118.21593,,,,
17257,17257,740 Mission,,34.056656,-118.22045,,,,
17258,17258,Mission / Cesar E Chavez,,34.054508,-118.22567,,,,
17261,17261,Grand / 30th,,34.023552,-118.27431,,,,
17262,17262,Jefferson / Figueroa,,34.021954,-118.2797,,,,
17263,17263,Jefferson / Mc Clintock,,34.025146,-118.28681,,,,
17264,17264,Jefferson / Budlong,,34.025646,-118.29623,,,,
17265,17265,Jefferson / Normandie,,34.025646,-118.30057,,,,
17266,17266,Jefferson / Halldale,,34.025642,-118.30257,,,,
17267,17267,Jefferson / Denker,,34.02565,-118.30456,,,,
17268,17268,Jefferson / Western,,34.025696,-118.30923,,,,
17269,17269,Jefferson / Saint Andrews,,34.025688,-118.31173,,,,
17270,17270,Jefferson / Cimarron,,34.025688,-118.31497,,,,
17271,17271,Jefferson / Arlington,,34.025703,-118.31798,,,,
17272,17272,Jefferson / 4th,,34.025715,-118.32107,,,,
17273,17273,Jefferson / 7th,,34.025726,-118.32461,,,,
17274,17274,Jefferson / 12th,,34.02573,-118.33149,,,,
17275,17275,Jefferson / Crenshaw,,34.025726,-118.33543,,,,
17277,17277,Jefferson / Buckingham,,34.0257,-118.34035,,,,
17279,17279,Jefferson / Farmdale,,34.025684,-118.34586,,,,
17281,17281,Jefferson / Harcourt,,34.025669,-118.35059,,,,
17282,17282,Jefferson / Alsace,,34.025639,-118.35789,,,,
17283,17283,Jefferson / Cochran,,34.025719,-118.36148,,,,
17284,17284,Jefferson / Hauser,,34.026146,-118.36551,,,,
17285,17285,Jefferson / Clyde,,34.026489,-118.36905,,,,
17286,17286,Rosecrans / Village,,33.901756,-118.39249,,,,
17287,17287,Rosecrans / Village,,33.902008,-118.39265,,,,
17288,17288,Rosecrans / Nash,,33.901764,-118.38824,,,,
17289,17289,Rosecrans / Nash,,33.902016,-118.38874,,,,
17290,17290,Apollo / Rosecrans,,33.902168,-118.38641,,,,
17291,17291,Apollo / Rosecrans,,33.902027,-118.38658,,,,
17292,17292,Apollo / Park,,33.905121,-118.38651,,,,
17293,17293,Apollo / Park,,33.904945,-118.38663,,,,
17294,17294,Rosecrans / Redondo,,33.901749,-118.38281,,,,
17295,17295,Douglas / Rosecrans,,33.902149,-118.38305,,,,
17296,17296,Rosecrans / Redondo,,33.901768,-118.37923,,,,
17297,17297,Rosecrans / Aviation,,33.901989,-118.37923,,,,
17298,17298,Rosecrans / Isis,,33.901714,-118.37403,,,,
17299,17299,Rosecrans / Isis,,33.90197,-118.3742,,,,
17300,17300,Alondra / Escalona,,33.88826,-118.01131,,,,
17302,17302,Compton / Alameda,,33.896133,-118.21968,,,,
17306,17306,Sunset / Parkman,,34.082954,-118.27354,,,,
17308,17308,Vermont / Hollywood,,34.100868,-118.29192,,,,
17316,17316,Rosecrans / Hindry,,33.901962,-118.37196,,,,
17317,17317,Rosecrans / Ocean Gate,,33.901703,-118.36674,,,,
17318,17318,Rosecrans / Ocean Gate,,33.901955,-118.36739,,,,
17319,17319,Rosecrans / Firmona,,33.901779,-118.35779,,,,
17320,17320,Rosecrans / Inglewood,,33.901962,-118.36107,,,,
17321,17321,Rosecrans / Firmona,,33.902035,-118.3576,,,,
17322,17322,Rosecrans / Prairie,,33.901791,-118.34401,,,,
17323,17323,Rosecrans / Prairie,,33.902042,-118.34368,,,,
17324,17324,Rosecrans / Jefferson,,33.902042,-118.3465,,,,
17325,17325,Rosecrans / Doty,,33.901798,-118.33966,,,,
17326,17326,Rosecrans / Doty,,33.902054,-118.33933,,,,
17327,17327,Rosecrans / Yukon,,33.901802,-118.33536,,,,
17328,17328,Rosecrans / Yukon,,33.902054,-118.33503,,,,
17329,17329,Rosecrans / Lemoli,,33.901802,-118.33051,,,,
17330,17330,Rosecrans / Lemoli,,33.902054,-118.33067,,,,
17331,17331,Rosecrans / Ardath,,33.901802,-118.32398,,,,
17332,17332,Rosecrans / Ardath,,33.902054,-118.32382,,,,
17333,17333,Rosecrans / Van Ness,,33.901806,-118.31801,,,,
17334,17334,Rosecrans / Van Ness,,33.902058,-118.31817,,,,
17335,17335,Rosecrans / Gramercy,,33.901806,-118.31363,,,,
17336,17336,Rosecrans / Gramercy,,33.902058,-118.3138,,,,
17341,17341,Rosecrans / Denker,,33.901806,-118.30494,,,,
17342,17342,Rosecrans / Kingsley,,33.902061,-118.30457,,,,
17345,17345,Rosecrans / Normandie,,33.901791,-118.30006,,,,
17346,17346,Rosecrans / Normandie,,33.902046,-118.30072,,,,
17347,17347,Rosecrans / Budlong,,33.901791,-118.29572,,,,
17348,17348,Rosecrans / Budlong,,33.902039,-118.29639,,,,
17349,17349,Rosecrans / Berendo,,33.901791,-118.29356,,,,
17350,17350,Rosecrans / Berendo,,33.90205,-118.29398,,,,
17351,17351,Rosecrans / Vermont,,33.901791,-118.29128,,,,
17352,17352,Rosecrans / Vermont,,33.902046,-118.29229,,,,
17353,17353,Rosecrans / Harbor Fwy,,33.901768,-118.28581,,,,
17354,17354,Rosecrans / Harbor Fwy,,33.902016,-118.28698,,,,
17355,17355,Rosecrans / Stanford,,33.902302,-118.26221,,,,
17356,17356,Rosecrans / Stanford,,33.902565,-118.26189,,,,
17357,17357,Rosecrans / Aprilia,,33.9025,-118.25763,,,,
17358,17358,Rosecrans / Aprilia,,33.902767,-118.25732,,,,
17359,17359,Rosecrans / Parmelee,,33.902786,-118.25128,,,,
17360,17360,Rosecrans / Parmelee,,33.903034,-118.25144,,,,
17361,17361,Rosecrans / Tajauta,,33.903023,-118.24649,,,,
17362,17362,Rosecrans / Tajauta,,33.903233,-118.24717,,,,
17363,17363,Rosecrans / Dwight,,33.903175,-118.24258,,,,
17364,17364,Rosecrans / Dwight,,33.903427,-118.24274,,,,
17365,17365,Rosecrans / Wilmington,,33.903194,-118.23775,,,,
17366,17366,Rosecrans / Wilmington,,33.90345,-118.23788,,,,
17367,17367,Rosecrans / Matthisen,,33.903194,-118.23449,,,,
17368,17368,Rosecrans / Matthisen,,33.903446,-118.23416,,,,
17369,17369,Rosecrans / Aranbe,,33.903198,-118.23196,,,,
17370,17370,Rosecrans / Aranbe,,33.90345,-118.23213,,,,
17371,17371,Rosecrans / Oleander,,33.903194,-118.23019,,,,
17372,17372,Rosecrans / Oleander,,33.903446,-118.22986,,,,
17373,17373,Rosecrans / Acacia,,33.903191,-118.22744,,,,
17374,17374,Rosecrans / Acacia,,33.903442,-118.22765,,,,
17375,17375,Rosecrans / Willowbrook,,33.903198,-118.22525,,,,
17376,17376,Rosecrans / Willowbrook,,33.903454,-118.22542,,,,
17377,17377,Rosecrans / Mayo,,33.903301,-118.21317,,,,
17378,17378,Rosecrans / Mayo,,33.903557,-118.21334,,,,
17379,17379,Rosecrans / Bradfield,,33.903381,-118.20399,,,,
17380,17380,Rosecrans / Bradfield,,33.903629,-118.20415,,,,
17381,17381,Rosecrans / Harris,,33.903412,-118.19947,,,,
17382,17382,Rosecrans / Harris,,33.903667,-118.19914,,,,
17383,17383,Rosecrans / Atlantic,,33.903458,-118.19362,,,,
17384,17384,Rosecrans / Atlantic,,33.903706,-118.19427,,,,
17385,17385,Rosecrans / Gibson,,33.903492,-118.1897,,,,
17386,17386,Rosecrans / Gibson,,33.903744,-118.18986,,,,
17387,17387,Rosecrans / Orange,,33.903542,-118.17771,,,,
17388,17388,Rosecrans / Orange,,33.903797,-118.17787,,,,
17389,17389,Rosecrans / Garfield,,33.903534,-118.16852,,,,
17390,17390,Rosecrans / Garfield,,33.90379,-118.16959,,,,
17391,17391,7101 Rosecrans,,33.903759,-118.17561,,,,
17392,17392,Rosecrans / RR-Xing,,33.903549,-118.16336,,,,
17393,17393,Rosecrans / RR-Xing,,33.903805,-118.16467,,,,
17394,17394,8th / Grande Vista,,34.023277,-118.20829,,,,
17395,17395,Coldwater Canyon / Valleyheart,,34.146904,-118.41364,,,,
17396,17396,Coldwater Canyon / Moorpark,,34.150185,-118.41365,,,,
17397,17397,Coldwater Canyon / Hortense,,34.154778,-118.41366,,,,
17398,17398,Coldwater Canyon / Riverside,,34.157887,-118.41365,,,,
17399,17399,Coldwater Canyon / Addison,,34.161133,-118.41361,,,,
17400,17400,Coldwater Canyon / Magnolia,,34.165176,-118.41363,,,,
17401,17401,Coldwater Canyon / Chandler,,34.168167,-118.41364,,,,
17404,17404,Coldwater Canyon / Oxnard,,34.17963,-118.41363,,,,
17405,17405,Coldwater Canyon / Vanowen,,34.194229,-118.41363,,,,
17406,17406,Coldwater Canyon / Vanowen,,34.194118,-118.41387,,,,
17408,17408,Plummer / Balboa,,34.242878,-118.5027,,,,
