activity_year,census_tract,manufactured_home_secured_proper,manufactured_home_land_property_,race,age,white_pop,census_income,loan_outcome,FIPS
2019,6037543603,2,3,1,5,32.010002,99.416,3,06037543603
2019,6037543603,2,3,4,5,32.010002,99.416,2,06037543603
2019,6037543603,2,3,1,5,32.010002,99.416,3,06037543603
2019,6037543801,2,3,3,3,12.260002,84.795998,2,06037543801
2019,6037543801,2,3,4,4,12.260002,84.795998,3,06037543801
2019,6037543801,2,3,1,5,12.260002,84.795998,1,06037543801
2019,6037543801,2,3,3,4,12.260002,84.795998,3,06037543801
2019,6037543801,2,3,1,5,12.260002,84.795998,3,06037543801
2019,6037543801,2,3,3,5,12.260002,84.795998,2,06037543801
2019,6037543802,2,3,3,5,3.9100037,92.836998,2,06037543802
2019,6037543802,2,3,2,5,3.9100037,92.836998,3,06037543802
2019,6037543903,2,3,1,4,9.5800018,91.375,2,06037543903
2019,6037544001,2,3,3,5,5.2200012,61.403999,3,06037544001
2019,6037550202,2,3,3,2,13.419998,70.175995,2,06037550202
2019,6037550202,2,3,3,4,13.419998,70.175995,2,06037550202
2019,6037550202,2,3,3,4,13.419998,70.175995,2,06037550202
2019,6037551101,2,3,3,4,4.5899963,46.784,1,06037551101
2019,6037551402,2,3,3,1,15.150002,75.292999,3,06037551402
2019,6037552200,2,3,4,5,4.3799973,49.708,2,06037552200
2019,6037552200,2,3,4,5,4.3799973,49.708,3,06037552200
2019,6037552200,2,3,4,5,4.3799973,49.708,3,06037552200
2019,6037552200,2,3,4,5,4.3799973,49.708,1,06037552200
2019,6037552200,2,3,3,5,4.3799973,49.708,1,06037552200
2019,6037552200,2,3,4,5,4.3799973,49.708,3,06037552200
2019,6037552200,2,3,4,5,4.3799973,49.708,2,06037552200
2019,6037552200,2,3,1,4,4.3799973,49.708,2,06037552200
2019,6037552200,2,3,4,5,4.3799973,49.708,3,06037552200
2019,6037552200,2,3,4,5,4.3799973,49.708,2,06037552200
2019,6037552200,2,3,4,5,4.3799973,49.708,2,06037552200
2019,6037552200,2,3,4,5,4.3799973,49.708,3,06037552200
2019,6037552200,2,3,4,5,4.3799973,49.708,2,06037552200
2019,6037552602,2,3,3,5,10.379997,72.369003,2,06037552602
2019,6037553100,2,3,1,5,24.389999,75.292999,3,06037553100
2019,6037553200,1,1,3,4,17.43,85.527,3,06037553200
2019,6037553300,1,1,2,5,20.129997,70.175995,3,06037553300
2019,6037553300,2,3,3,2,20.129997,70.175995,3,06037553300
2019,6037553300,2,3,3,2,20.129997,70.175995,2,06037553300
2019,6037553300,2,3,1,6,20.129997,70.175995,1,06037553300
2019,6037553502,2,3,3,5,6.6399994,57.749001,1,06037553502
2019,6037553502,2,3,3,5,6.6399994,57.749001,2,06037553502
2019,6037553701,2,3,1,6,2.0400009,48.977001,1,06037553701
2019,6037553701,2,3,3,3,2.0400009,48.977001,2,06037553701
2019,6037553701,2,3,3,3,2.0400009,48.977001,2,06037553701
2019,6037553701,2,3,3,4,2.0400009,48.977001,3,06037553701
2019,6037553701,2,3,3,2,2.0400009,48.977001,3,06037553701
2019,6037553701,2,3,3,5,2.0400009,48.977001,1,06037553701
2019,6037553701,2,3,3,3,2.0400009,48.977001,3,06037553701
2019,6037553701,2,3,3,5,2.0400009,48.977001,2,06037553701
2019,6037553701,2,3,3,3,2.0400009,48.977001,3,06037553701
2019,6037553701,2,3,3,4,2.0400009,48.977001,1,06037553701
2019,6037553701,2,3,3,2,2.0400009,48.977001,3,06037553701
2019,6037553701,2,3,3,5,2.0400009,48.977001,3,06037553701
2019,6037553701,2,3,3,2,2.0400009,48.977001,2,06037553701
2019,6037553701,2,3,3,4,2.0400009,48.977001,2,06037553701
2019,6037553701,2,3,3,4,2.0400009,48.977001,3,06037553701
2019,6037553701,2,3,3,4,2.0400009,48.977001,2,06037553701
2019,6037553702,2,3,3,5,.55999756,46.053001,2,06037553702
2019,6037553801,2,3,3,3,3.1200027,51.900997,2,06037553801
2019,6037553802,2,3,3,4,6.1500015,43.128998,3,06037553802
2019,6037553802,2,3,3,3,6.1500015,43.128998,3,06037553802
2019,6037553802,2,3,3,2,6.1500015,43.128998,3,06037553802
2019,6037553802,2,3,3,5,6.1500015,43.128998,2,06037553802
2019,6037553802,2,3,3,2,6.1500015,43.128998,2,06037553802
2019,6037553802,2,3,3,3,6.1500015,43.128998,3,06037553802
2019,6037553802,2,3,4,5,6.1500015,43.128998,1,06037553802
2019,6037553802,2,3,3,2,6.1500015,43.128998,3,06037553802
2019,6037553802,2,3,3,3,6.1500015,43.128998,3,06037553802
2019,6037553802,2,3,2,5,6.1500015,43.128998,3,06037553802
2019,6037553802,2,3,1,6,6.1500015,43.128998,1,06037553802
2019,6037553802,2,3,3,3,6.1500015,43.128998,3,06037553802
2019,6037553802,2,3,3,4,6.1500015,43.128998,3,06037553802
2019,6037553802,2,3,3,4,6.1500015,43.128998,3,06037553802
2019,6037553802,2,3,3,3,6.1500015,43.128998,3,06037553802
2019,6037553802,2,3,3,2,6.1500015,43.128998,3,06037553802
2019,6037553802,2,3,3,6,6.1500015,43.128998,3,06037553802
2019,6037553802,2,3,3,1,6.1500015,43.128998,3,06037553802
2019,6037553902,2,3,3,3,9.1100006,48.977001,3,06037553902
2019,6037553902,2,3,3,5,9.1100006,48.977001,3,06037553902
2019,6037553902,2,3,1,4,9.1100006,48.977001,1,06037553902
2019,6037553902,1,3,3,2,9.1100006,48.977001,2,06037553902
2019,6037553902,2,3,3,5,9.1100006,48.977001,2,06037553902
2019,6037553902,2,3,3,3,9.1100006,48.977001,3,06037553902
2019,6037553902,2,3,1,4,9.1100006,48.977001,1,06037553902
2019,6037553902,2,3,3,3,9.1100006,48.977001,3,06037553902
2019,6037553902,2,3,3,3,9.1100006,48.977001,2,06037553902
2019,6037553902,2,3,3,4,9.1100006,48.977001,2,06037553902
2019,6037553902,2,3,3,5,9.1100006,48.977001,3,06037553902
2019,6037553902,2,3,3,3,9.1100006,48.977001,3,06037553902
2019,6037554101,1,1,4,2,12.260002,48.977001,1,06037554101
2019,6037554104,2,3,3,6,14.779999,43.860001,2,06037554104
2019,6037554302,2,3,3,4,6.6399994,57.749001,3,06037554302
2019,6037554302,2,3,3,4,6.6399994,57.749001,3,06037554302
2019,6037554403,2,3,3,4,13.489998,43.128998,3,06037554403
2019,6037554403,2,3,2,4,13.489998,43.128998,3,06037554403
2019,6037554403,2,3,3,2,13.489998,43.128998,3,06037554403
2019,6037554403,2,3,3,2,13.489998,43.128998,2,06037554403
2019,6037554403,2,3,4,2,13.489998,43.128998,3,06037554403
2019,6037554403,2,3,3,2,13.489998,43.128998,3,06037554403
2019,6037554403,2,3,3,2,13.489998,43.128998,3,06037554403
2019,6037554403,2,3,3,4,13.489998,43.128998,3,06037554403
2019,6037554403,2,3,3,3,13.489998,43.128998,3,06037554403
2019,6037554403,2,3,3,3,13.489998,43.128998,3,06037554403
2019,6037554403,2,3,3,4,13.489998,43.128998,3,06037554403
2019,6037554403,2,3,4,2,13.489998,43.128998,3,06037554403
2019,6037554403,2,3,3,4,13.489998,43.128998,3,06037554403
2019,6037554403,2,3,3,2,13.489998,43.128998,2,06037554403
2019,6037554403,2,3,1,3,13.489998,43.128998,3,06037554403
2019,6037554403,2,3,3,3,13.489998,43.128998,2,06037554403
2019,6037554403,2,3,3,6,13.489998,43.128998,3,06037554403
2019,6037554600,2,3,3,4,14.529999,59.210999,3,06037554600
2019,6037554600,2,3,3,4,14.529999,59.210999,3,06037554600
2019,6037554900,2,3,3,3,22.480003,72.369003,3,06037554900
2019,6037554900,2,3,1,3,22.480003,72.369003,3,06037554900
2019,6037554900,1,1,3,3,22.480003,72.369003,3,06037554900
2019,6037554900,2,3,2,3,22.480003,72.369003,3,06037554900
2019,6037554900,2,2,3,1,22.480003,72.369003,3,06037554900
2019,6037554900,2,3,3,2,22.480003,72.369003,3,06037554900
2019,6037554900,2,3,4,3,22.480003,72.369003,3,06037554900
2019,6037554900,2,3,1,6,22.480003,72.369003,3,06037554900
2019,6037555001,2,3,3,4,18.830002,73.831001,2,06037555001
2019,6037555001,2,3,3,3,18.830002,73.831001,2,06037555001
2019,6037555001,2,3,3,4,18.830002,73.831001,2,06037555001
2019,6037555001,2,3,3,3,18.830002,73.831001,3,06037555001
2019,6037555212,2,3,1,6,11.129997,45.321999,2,06037555212
2019,6037555212,2,3,1,7,11.129997,45.321999,2,06037555212
2019,6037555212,2,3,1,6,11.129997,45.321999,2,06037555212
2019,6037555212,2,3,1,6,11.129997,45.321999,2,06037555212
2019,6037555212,2,3,1,6,11.129997,45.321999,2,06037555212
2019,6037555212,2,3,1,5,11.129997,45.321999,2,06037555212
2019,6037555212,2,3,1,7,11.129997,45.321999,3,06037555212
2019,6037555212,2,3,1,7,11.129997,45.321999,3,06037555212
2019,6037570301,2,3,3,2,7.1800003,47.514999,2,06037570301
2019,6037570301,2,3,3,2,7.1800003,47.514999,2,06037570301
2019,6037570301,2,3,3,3,7.1800003,47.514999,3,06037570301
2019,6037570301,2,3,3,2,7.1800003,47.514999,3,06037570301
2019,6037570301,2,3,3,2,7.1800003,47.514999,3,06037570301
2019,6037570603,2,3,3,3,7.3499985,32.895,2,06037570603
2019,6037570603,1,3,3,4,7.3499985,32.895,3,06037570603
2019,6037571502,2,3,3,5,21.900002,75.292999,3,06037571502
2019,6037571502,2,3,3,2,21.900002,75.292999,3,06037571502
2019,6037571502,2,3,1,6,21.900002,75.292999,3,06037571502
2019,6037571502,2,3,3,4,21.900002,75.292999,2,06037571502
2019,6037571502,2,3,3,2,21.900002,75.292999,2,06037571502
2019,6037571502,2,3,3,3,21.900002,75.292999,2,06037571502
2019,6037571502,2,3,1,5,21.900002,75.292999,2,06037571502
2019,6037571502,2,3,4,4,21.900002,75.292999,1,06037571502
2019,6037571502,2,3,3,3,21.900002,75.292999,3,06037571502
2019,6037571502,2,3,3,3,21.900002,75.292999,3,06037571502
2019,6037571701,2,3,3,6,8.1299973,51.900997,1,06037571701
2019,6037571701,2,3,1,6,8.1299973,51.900997,1,06037571701
2019,6037571701,2,3,2,6,8.1299973,51.900997,2,06037571701
2019,6037572500,1,1,1,4,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,2,4,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,1,5,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,4,6,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,3,3,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,1,5,9.7399979,35.087997,1,06037572500
2019,6037572500,2,1,4,4,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,1,6,9.7399979,35.087997,3,06037572500
2019,6037572500,1,1,4,5,9.7399979,35.087997,2,06037572500
2019,6037572500,1,1,3,4,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,1,3,9.7399979,35.087997,2,06037572500
2019,6037572500,1,1,1,4,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,1,6,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,3,4,9.7399979,35.087997,2,06037572500
2019,6037572500,1,1,3,3,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,3,3,9.7399979,35.087997,3,06037572500
2019,6037572500,1,1,1,3,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,1,2,9.7399979,35.087997,3,06037572500
2019,6037572500,1,1,1,2,9.7399979,35.087997,3,06037572500
2019,6037572500,1,1,3,2,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,3,4,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,3,3,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,2,4,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,3,3,9.7399979,35.087997,2,06037572500
2019,6037572500,1,1,4,3,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,1,5,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,2,6,9.7399979,35.087997,1,06037572500
2019,6037572500,1,1,3,4,9.7399979,35.087997,1,06037572500
2019,6037572900,2,3,2,2,3.1200027,40.205002,3,06037572900
2019,6037577602,2,3,1,6,73.739998,119.884,3,06037577602
2019,6037577602,2,3,3,5,73.739998,119.884,3,06037577602
2019,6037577602,2,3,1,5,73.739998,119.884,2,06037577602
2019,6037600703,2,3,1,2,2.9599991,89.913002,3,06037600703
2019,6037603302,2,3,1,4,10.459999,61.403999,3,06037603302
2019,6037603302,2,3,3,2,10.459999,61.403999,3,06037603302
2019,6037603302,2,3,2,4,10.459999,61.403999,2,06037603302
2019,6037603302,2,3,2,4,10.459999,61.403999,1,06037603302
2019,6037603302,2,3,4,4,10.459999,61.403999,2,06037603302
2019,6037603302,2,3,3,4,10.459999,61.403999,3,06037603302
2019,6037603302,2,3,3,4,10.459999,61.403999,3,06037603302
2019,6037603302,2,3,3,5,10.459999,61.403999,3,06037603302
2019,6037603302,2,3,1,4,10.459999,61.403999,1,06037603302
2019,6037603302,2,3,4,5,10.459999,61.403999,3,06037603302
2019,6037603302,2,3,4,5,10.459999,61.403999,3,06037603302
2019,6037603302,2,3,3,2,10.459999,61.403999,3,06037603302
2019,6037620602,2,3,1,5,56.990002,163.744,3,06037620602
2019,6037621004,2,3,1,2,87.830002,176.90201,3,06037621004
2019,6037621004,1,2,1,5,87.830002,176.90201,2,06037621004
2019,6037650101,2,3,3,4,20.080002,113.305,3,06037650101
2019,6037650101,2,3,3,5,20.080002,113.305,3,06037650101
2019,6037650101,2,3,3,5,20.080002,113.305,3,06037650101
2019,6037650101,2,3,3,4,20.080002,113.305,3,06037650101
2019,6037650300,2,3,3,5,30.339996,73.099998,2,06037650300
2019,6037650602,2,3,1,5,32.360001,92.836998,2,06037650602
2019,6037650602,2,3,3,4,32.360001,92.836998,3,06037650602
2019,6037650702,1,1,1,5,57.790001,146.931,1,06037650702
2019,6037650901,2,3,3,3,45.18,81.872002,2,06037650901
2019,6037651001,2,3,1,3,35.449997,106.72601,2,06037651001
2019,6037651001,2,3,3,3,35.449997,106.72601,3,06037651001
2019,6037651001,2,3,1,2,35.449997,106.72601,3,06037651001
2019,6037651401,2,3,3,6,62.830002,114.76701,2,06037651401
2019,6037670003,2,3,3,2,43.509998,72.369003,3,06037670003
2019,6037670003,2,3,4,3,43.509998,72.369003,2,06037670003
2019,6037670003,2,3,3,6,43.509998,72.369003,3,06037670003
2019,6037670003,2,3,1,5,43.509998,72.369003,1,06037670003
2019,6037670003,2,3,3,4,43.509998,72.369003,2,06037670003
2019,6037670100,2,3,4,7,40.950001,76.023994,3,06037670100
2019,6037703001,1,1,1,2,41.09,139.621,3,06037703001
2019,6037800101,2,3,1,5,84.029999,173.24699,1,06037800101
2019,6037800101,2,3,3,4,84.029999,173.24699,3,06037800101
2019,6037800101,2,3,1,4,84.029999,173.24699,1,06037800101
2019,6037800101,2,3,1,2,84.029999,173.24699,3,06037800101
2019,6037800101,2,3,1,3,84.029999,173.24699,1,06037800101
2019,6037800101,2,3,1,5,84.029999,173.24699,2,06037800101
2019,6037800102,1,1,1,4,84.739998,131.58,3,06037800102
2019,6037800102,1,1,1,4,84.739998,131.58,1,06037800102
2019,6037800102,1,1,1,2,84.739998,131.58,1,06037800102
2019,6037800102,1,1,1,5,84.739998,131.58,3,06037800102
2019,6037800102,1,1,1,5,84.739998,131.58,3,06037800102
2019,6037800102,1,1,2,3,84.739998,131.58,1,06037800102
2019,6037800202,2,3,3,5,75.479996,158.627,3,06037800202
2019,6037800326,1,1,1,7,75.82,160.089,1,06037800326
2019,6037800326,1,1,1,6,75.82,160.089,1,06037800326
2019,6037800326,1,1,1,6,75.82,160.089,1,06037800326
2019,6037800326,1,1,1,3,75.82,160.089,3,06037800326
2019,6037800326,1,1,1,7,75.82,160.089,1,06037800326
2019,6037800326,1,1,1,4,75.82,160.089,3,06037800326
2019,6037800326,1,1,1,4,75.82,160.089,3,06037800326
2019,6037800408,2,3,1,4,83.059998,176.90201,2,06037800408
2019,6037800408,2,3,1,5,83.059998,176.90201,1,06037800408
2019,6037800408,2,3,1,4,83.059998,176.90201,1,06037800408
2019,6037800408,1,1,1,3,83.059998,176.90201,3,06037800408
2019,6037900103,1,1,3,3,28.43,43.128998,1,06037900103
2019,6037900103,1,1,3,3,28.43,43.128998,1,06037900103
2019,6037900103,1,1,3,3,28.43,43.128998,1,06037900103
2019,6037900104,2,1,1,5,27.309998,52.632004,2,06037900104
2019,6037900201,2,3,1,5,64.270004,51.900997,1,06037900201
2019,6037900201,1,1,2,2,64.270004,51.900997,1,06037900201
2019,6037900300,1,1,1,2,32.82,55.556,3,06037900300
2019,6037900300,1,1,1,5,32.82,55.556,2,06037900300
2019,6037900300,2,1,1,2,32.82,55.556,1,06037900300
2019,6037900300,2,3,3,2,32.82,55.556,3,06037900300
2019,6037900300,2,3,3,5,32.82,55.556,3,06037900300
2019,6037900507,2,3,3,3,27.290001,46.784,1,06037900507
2019,6037900507,2,3,1,2,27.290001,46.784,2,06037900507
2019,6037900507,2,3,3,2,27.290001,46.784,3,06037900507
2019,6037900507,2,3,3,5,27.290001,46.784,3,06037900507
2019,6037900507,2,3,3,2,27.290001,46.784,3,06037900507
2019,6037900507,2,3,1,6,27.290001,46.784,3,06037900507
2019,6037900507,2,3,1,6,27.290001,46.784,3,06037900507
2019,6037900507,2,3,3,3,27.290001,46.784,2,06037900507
2019,6037900507,2,3,3,2,27.290001,46.784,3,06037900507
2019,6037900507,2,3,3,2,27.290001,46.784,2,06037900507
2019,6037900507,2,3,3,2,27.290001,46.784,2,06037900507
2019,6037900507,2,3,1,2,27.290001,46.784,3,06037900507
2019,6037900507,2,3,3,2,27.290001,46.784,3,06037900507
2019,6037900507,2,3,2,1,27.290001,46.784,3,06037900507
2019,6037900507,2,3,3,2,27.290001,46.784,2,06037900507
2019,6037900507,2,3,3,1,27.290001,46.784,2,06037900507
2019,6037900507,2,3,1,6,27.290001,46.784,2,06037900507
2019,6037900507,2,3,3,3,27.290001,46.784,2,06037900507
2019,6037900507,2,3,1,2,27.290001,46.784,3,06037900507
2019,6037900507,2,3,3,4,27.290001,46.784,3,06037900507
2019,6037900507,2,3,3,2,27.290001,46.784,3,06037900507
2019,6037900507,2,3,1,3,27.290001,46.784,2,06037900507
2019,6037900507,2,3,3,3,27.290001,46.784,3,06037900507
2019,6037900507,2,3,3,2,27.290001,46.784,3,06037900507
2019,6037900507,2,3,3,2,27.290001,46.784,2,06037900507
2019,6037900507,2,3,3,2,27.290001,46.784,3,06037900507
2019,6037900507,2,3,3,5,27.290001,46.784,2,06037900507
2019,6037900507,2,3,2,1,27.290001,46.784,3,06037900507
2019,6037900507,2,3,1,2,27.290001,46.784,3,06037900507
2019,6037900507,2,3,3,2,27.290001,46.784,3,06037900507
2019,6037900507,2,3,3,6,27.290001,46.784,3,06037900507
2019,6037900602,2,3,1,3,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,3,2,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,3,3,23.660004,40.205002,2,06037900602
2019,6037900602,2,3,3,2,23.660004,40.205002,2,06037900602
2019,6037900602,2,3,3,3,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,1,3,23.660004,40.205002,2,06037900602
2019,6037900602,2,3,1,4,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,3,6,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,3,4,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,3,1,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,3,3,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,3,2,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,3,3,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,2,1,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,3,4,23.660004,40.205002,2,06037900602
2019,6037900602,2,3,3,3,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,3,1,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,3,5,23.660004,40.205002,2,06037900602
2019,6037900602,2,3,3,2,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,3,5,23.660004,40.205002,2,06037900602
2019,6037900602,2,3,3,4,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,4,5,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,3,2,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,3,3,23.660004,40.205002,3,06037900602
2019,6037900602,2,3,3,3,23.660004,40.205002,3,06037900602
2019,6037900605,2,3,2,4,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,5,40.57,51.169998,3,06037900605
2019,6037900605,2,3,2,6,40.57,51.169998,3,06037900605
2019,6037900605,2,3,4,6,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,4,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,4,40.57,51.169998,3,06037900605
2019,6037900605,2,3,4,3,40.57,51.169998,2,06037900605
2019,6037900605,2,3,3,2,40.57,51.169998,3,06037900605
2019,6037900605,2,3,1,3,40.57,51.169998,3,06037900605
2019,6037900605,2,3,1,5,40.57,51.169998,3,06037900605
2019,6037900605,2,3,1,5,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,2,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,5,40.57,51.169998,2,06037900605
2019,6037900605,2,3,2,6,40.57,51.169998,1,06037900605
2019,6037900605,2,3,1,2,40.57,51.169998,3,06037900605
2019,6037900605,2,3,2,4,40.57,51.169998,2,06037900605
2019,6037900605,2,3,3,4,40.57,51.169998,2,06037900605
2019,6037900605,2,3,3,1,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,2,40.57,51.169998,2,06037900605
2019,6037900605,2,3,1,2,40.57,51.169998,3,06037900605
2019,6037900605,2,3,2,3,40.57,51.169998,2,06037900605
2019,6037900605,2,3,3,5,40.57,51.169998,2,06037900605
2019,6037900605,2,3,3,2,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,2,40.57,51.169998,2,06037900605
2019,6037900605,2,3,3,3,40.57,51.169998,2,06037900605
2019,6037900605,2,3,1,6,40.57,51.169998,1,06037900605
2019,6037900605,2,3,3,2,40.57,51.169998,2,06037900605
2019,6037900605,2,3,3,2,40.57,51.169998,3,06037900605
2019,6037900605,2,3,2,1,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,1,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,3,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,2,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,2,40.57,51.169998,2,06037900605
2019,6037900605,2,3,2,5,40.57,51.169998,1,06037900605
2019,6037900605,2,3,2,3,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,2,40.57,51.169998,2,06037900605
2019,6037900605,2,3,3,2,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,4,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,1,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,4,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,5,40.57,51.169998,1,06037900605
2019,6037900605,2,3,3,2,40.57,51.169998,2,06037900605
2019,6037900605,2,3,3,3,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,3,40.57,51.169998,3,06037900605
2019,6037900605,2,3,1,2,40.57,51.169998,2,06037900605
2019,6037900605,2,3,2,5,40.57,51.169998,2,06037900605
2019,6037900605,2,3,3,2,40.57,51.169998,3,06037900605
2019,6037900605,2,3,3,1,40.57,51.169998,2,06037900605
2019,6037900605,2,3,3,3,40.57,51.169998,2,06037900605
2019,6037900605,2,3,2,3,40.57,51.169998,2,06037900605
2019,6037900608,2,3,3,4,22.919998,58.48,3,06037900608
2019,6037900609,2,3,3,5,19.889999,49.708,1,06037900609
2019,6037900609,2,3,2,5,19.889999,49.708,3,06037900609
2019,6037900609,2,3,3,1,19.889999,49.708,3,06037900609
2019,6037900609,2,3,3,6,19.889999,49.708,2,06037900609
2019,6037900609,2,3,3,4,19.889999,49.708,2,06037900609
2019,6037900609,2,3,1,2,19.889999,49.708,3,06037900609
2019,6037900609,2,3,3,1,19.889999,49.708,3,06037900609
2019,6037900609,2,3,3,6,19.889999,49.708,3,06037900609
2019,6037900609,2,3,1,6,19.889999,49.708,2,06037900609
2019,6037900609,2,3,3,1,19.889999,49.708,2,06037900609
2019,6037900609,2,3,3,5,19.889999,49.708,3,06037900609
2019,6037900609,2,3,3,2,19.889999,49.708,2,06037900609
2019,6037900609,2,3,3,2,19.889999,49.708,3,06037900609
2019,6037900609,2,3,3,3,19.889999,49.708,2,06037900609
2019,6037900609,2,3,3,2,19.889999,49.708,3,06037900609
2019,6037900609,2,3,3,1,19.889999,49.708,3,06037900609
2019,6037900609,2,3,1,6,19.889999,49.708,3,06037900609
2019,6037900609,2,3,3,2,19.889999,49.708,2,06037900609
2019,6037900609,2,3,3,1,19.889999,49.708,2,06037900609
2019,6037900609,2,3,3,4,19.889999,49.708,3,06037900609
2019,6037900609,2,3,4,3,19.889999,49.708,3,06037900609
2019,6037900609,2,3,3,4,19.889999,49.708,3,06037900609
2019,6037900900,2,3,3,5,68.419998,89.913002,3,06037900900
2019,6037900900,2,3,3,2,68.419998,89.913002,3,06037900900
2019,6037900900,2,3,1,6,68.419998,89.913002,2,06037900900
2019,6037900900,2,3,3,7,68.419998,89.913002,2,06037900900
2019,6037900900,2,3,1,6,68.419998,89.913002,1,06037900900
2019,6037900900,2,3,3,4,68.419998,89.913002,3,06037900900
2019,6037900900,1,1,1,3,68.419998,89.913002,1,06037900900
2019,6037900900,2,3,1,5,68.419998,89.913002,2,06037900900
2019,6037900900,2,3,1,2,68.419998,89.913002,3,06037900900
2019,6037900900,2,3,1,5,68.419998,89.913002,3,06037900900
2019,6037900900,1,1,2,2,68.419998,89.913002,2,06037900900
2019,6037900900,2,3,3,7,68.419998,89.913002,3,06037900900
2019,6037900900,1,1,3,5,68.419998,89.913002,1,06037900900
2019,6037900900,2,3,1,5,68.419998,89.913002,3,06037900900
2019,6037900900,2,3,1,6,68.419998,89.913002,3,06037900900
2019,6037900900,2,3,1,6,68.419998,89.913002,2,06037900900
2019,6037900900,2,3,3,4,68.419998,89.913002,2,06037900900
2019,6037901101,2,3,3,1,54.93,62.866001,2,06037901101
2019,6037901101,2,3,3,4,54.93,62.866001,2,06037901101
2019,6037901101,2,3,1,4,54.93,62.866001,2,06037901101
2019,6037901101,2,3,1,4,54.93,62.866001,3,06037901101
2019,6037901209,1,1,1,4,73.040001,76.023994,2,06037901209
2019,6037901209,1,1,1,1,73.040001,76.023994,1,06037901209
2019,6037901209,1,1,1,2,73.040001,76.023994,1,06037901209
2019,6037901209,1,1,1,2,73.040001,76.023994,1,06037901209
2019,6037901209,1,1,1,5,73.040001,76.023994,3,06037901209
2019,6037901209,1,1,1,5,73.040001,76.023994,3,06037901209
2019,6037901209,1,1,3,4,73.040001,76.023994,3,06037901209
2019,6037901209,1,1,1,4,73.040001,76.023994,2,06037901209
2019,6037901209,1,1,3,5,73.040001,76.023994,2,06037901209
2019,6037910001,1,1,3,4,19.32,61.403999,1,06037910001
2019,6037910001,1,1,1,5,19.32,61.403999,1,06037910001
2019,6037910001,1,1,3,4,19.32,61.403999,1,06037910001
2019,6037910001,1,1,1,5,19.32,61.403999,1,06037910001
2019,6037910001,1,1,3,2,19.32,61.403999,3,06037910001
2019,6037910001,1,1,3,4,19.32,61.403999,1,06037910001
2019,6037910002,1,1,3,2,25.410004,69.445,2,06037910002
2019,6037910002,1,1,3,3,25.410004,69.445,3,06037910002
2019,6037910002,1,1,3,3,25.410004,69.445,1,06037910002
2019,6037910101,2,3,1,3,10.830002,60.673,3,06037910101
2019,6037910101,2,3,1,3,10.830002,60.673,3,06037910101
